BanqueImage/0.pgm 134.247
BanqueImage/1.pgm 139.681
BanqueImage/2.pgm 155.442
BanqueImage/3.pgm 121.087
BanqueImage/4.pgm 121.752
BanqueImage/5.pgm 135.145
BanqueImage/6.pgm 123.795
BanqueImage/7.pgm 142.902
BanqueImage/8.pgm 117.684
BanqueImage/9.pgm 148.654
BanqueImage/10.pgm 135.891
BanqueImage/11.pgm 104.717
BanqueImage/12.pgm 120.926
BanqueImage/13.pgm 132.41
BanqueImage/14.pgm 151.648
BanqueImage/15.pgm 141.591
BanqueImage/16.pgm 93.4608
BanqueImage/17.pgm 128.025
BanqueImage/18.pgm 126.413
BanqueImage/19.pgm 98.4668
BanqueImage/20.pgm 125.587
BanqueImage/21.pgm 105.849
BanqueImage/22.pgm 145.742
BanqueImage/23.pgm 128.975
BanqueImage/24.pgm 135.102
BanqueImage/25.pgm 116.858
BanqueImage/26.pgm 142.447
BanqueImage/27.pgm 108.334
BanqueImage/28.pgm 109.744
BanqueImage/29.pgm 116.468
BanqueImage/30.pgm 120.629
BanqueImage/31.pgm 116.551
BanqueImage/32.pgm 131.624
BanqueImage/33.pgm 124.739
BanqueImage/34.pgm 117.917
BanqueImage/35.pgm 102.131
BanqueImage/36.pgm 96.1622
BanqueImage/37.pgm 97.3503
BanqueImage/38.pgm 97.1544
BanqueImage/39.pgm 126.795
BanqueImage/40.pgm 134.177
BanqueImage/41.pgm 163.785
BanqueImage/42.pgm 136.373
BanqueImage/43.pgm 160.963
BanqueImage/44.pgm 156.45
BanqueImage/45.pgm 153.442
BanqueImage/46.pgm 137.115
BanqueImage/47.pgm 50.5534
BanqueImage/48.pgm 139.28
BanqueImage/49.pgm 151.911
BanqueImage/50.pgm 142.804
BanqueImage/51.pgm 129.465
BanqueImage/52.pgm 106.99
BanqueImage/53.pgm 126.919
BanqueImage/54.pgm 83.3188
BanqueImage/55.pgm 127.044
BanqueImage/56.pgm 168.838
BanqueImage/57.pgm 166.391
BanqueImage/58.pgm 184.159
BanqueImage/59.pgm 193.113
BanqueImage/60.pgm 101.965
BanqueImage/61.pgm 75.3581
BanqueImage/62.pgm 132.667
BanqueImage/63.pgm 121.279
BanqueImage/64.pgm 85.8509
